trial0000001, 000450, SNPR, 269, 2, 134.500000, SZIP, 353, 2, 176.500000, ZIP, 3746, 20, 187.300000, 126, 1000, 
trial0000025, 000450, SNPR, 269, 2, 134.500000, SZIP, 567, 2, 283.500000, ZIP, 4946, 20, 247.300000, 82, N, 
trial0000026, 000450, SNPR, 231, 2, 115.500000, SZIP, 546, 2, 273.000000, ZIP, 5641, 20, 282.050000, N, 585, 
trial0000027, 000450, SNPR, 250, 2, 125.000000, SZIP, 404, 2, 202.000000, ZIP, 5214, 20, 260.700000, N, 34, 
trial0000028, 000450, SNPR, 213, 2, 106.500000, SZIP, 494, 2, 247.000000, ZIP, 4865, 20, 243.250000, 164, 740, 
trial0000029, 000450, SNPR, 254, 2, 127.000000, SZIP, 512, 2, 256.000000, ZIP, 4932, 20, 246.600000, 85, 189, 
trial0000030, 000450, SNPR, 317, 2, 158.500000, SZIP, 616, 2, 308.000000, ZIP, 4703, 20, 235.150000, 159, N, 
trial0000031, 000450, SNPR, 318, 2, 159.000000, SZIP, 381, 2, 190.500000, ZIP, 4785, 20, 239.250000, 116, 918, 
trial0000032, 000450, SNPR, 203, 2, 101.500000, SZIP, 606, 2, 303.000000, ZIP, 4528, 20, 226.400000, 139, 193, 
trial0000033, 000450, SNPR, 298, 2, 149.000000, SZIP, 594, 2, 297.000000, ZIP, 4607, 20, 230.350000, 163, 335, 
trial0000034, 000450, SNPR, 254, 2, 127.000000, SZIP, 583, 2, 291.500000, ZIP, 5206, 20, 260.300000, N, N, 
trial0000035, 000450, SNPR, 163, 2, 81.500000, SZIP, 468, 2, 234.000000, ZIP, 4809, 20, 240.450000, 160, 186, 
trial0000036, 000450, SNPR, 302, 2, 151.000000, SZIP, 536, 2, 268.000000, ZIP, 4373, 20, 218.650000, 1, 402, 
trial0000037, 000450, SNPR, 242, 2, 121.000000, SZIP, 592, 2, 296.000000, ZIP, 5126, 20, 256.300000, N, 37, 
trial0000038, 000450, SNPR, 306, 2, 153.000000, SZIP, 452, 2, 226.000000, ZIP, 4413, 20, 220.650000, 161, 210, 
trial0000039, 000450, SNPR, 322, 2, 161.000000, SZIP, 539, 2, 269.500000, ZIP, 6076, 20, 303.800000, N, 534, 
trial0000040, 000450, SNPR, 205, 2, 102.500000, SZIP, 417, 2, 208.500000, ZIP, 4639, 20, 231.950000, 108, 119, 
trial0000041, 000450, SNPR, 269, 2, 134.500000, SZIP, 296, 2, 148.000000, ZIP, 4527, 20, 226.350000, 117, 153, 
trial0000042, 000450, SNPR, 209, 2, 104.500000, SZIP, 502, 2, 251.000000, ZIP, 4188, 20, 209.400000, 110, 174, 
trial0000043, 000450, SNPR, 225, 2, 112.500000, SZIP, 555, 2, 277.500000, ZIP, 4864, 20, 243.200000, N, 41, 
trial0000044, 000450, SNPR, 349, 2, 174.500000, SZIP, 389, 2, 194.500000, ZIP, 5526, 20, 276.300000, N, 36, 
trial0000045, 000450, SNPR, 223, 2, 111.500000, SZIP, 300, 2, 150.000000, ZIP, 4013, 20, 200.650000, N, 814, 
trial0000046, 000450, SNPR, 206, 2, 103.000000, SZIP, 705, 2, 352.500000, ZIP, 5191, 20, 259.550000, 163, 189, 
trial0000047, 000450, SNPR, 279, 2, 139.500000, SZIP, 572, 2, 286.000000, ZIP, 4993, 20, 249.650000, 162, 227, 
trial0000048, 000450, SNPR, 185, 2, 92.500000, SZIP, 587, 2, 293.500000, ZIP, 5014, 20, 250.700000, 88, N, 
trial0000049, 000450, SNPR, 215, 2, 107.500000, SZIP, 403, 2, 201.500000, ZIP, 4278, 20, 213.900000, 156, 867, 
trial0000050, 000450, SNPR, 234, 2, 117.000000, SZIP, 335, 2, 167.500000, ZIP, 4726, 20, 236.300000, 104, 537, 
trial0000001, 000450, SNPR, 463, 4, 115.750000, SZIP, 486, 2, 243.000000, ZIP, 4490, 18, 249.444444, 139, 929, 
trial0000002, 000450, SNPR, 515, 4, 128.750000, SZIP, 218, 2, 109.000000, ZIP, 4527, 18, 251.500000, 137, 290, 
trial0000003, 000450, SNPR, 465, 4, 116.250000, SZIP, 353, 2, 176.500000, ZIP, 4216, 18, 234.222222, 140, 154, 
trial0000004, 000450, SNPR, 449, 4, 112.250000, SZIP, 382, 2, 191.000000, ZIP, 4155, 18, 230.833333, 135, 271, 
trial0000005, 000450, SNPR, 495, 4, 123.750000, SZIP, 433, 2, 216.500000, ZIP, 4150, 18, 230.555556, 98, 122, 
trial0000006, 000450, SNPR, 646, 4, 161.500000, SZIP, 380, 2, 190.000000, ZIP, 3770, 18, 209.444444, 83, 327, 
trial0000007, 000450, SNPR, 537, 4, 134.250000, SZIP, 384, 2, 192.000000, ZIP, 3814, 18, 211.888889, 114, 188, 
trial0000008, 000450, SNPR, 601, 4, 150.250000, SZIP, 627, 2, 313.500000, ZIP, 4342, 18, 241.222222, N, 827, 
trial0000009, 000450, SNPR, 465, 4, 116.250000, SZIP, 461, 2, 230.500000, ZIP, 4319, 18, 239.944444, 139, 173, 
trial0000010, 000450, SNPR, 562, 4, 140.500000, SZIP, 391, 2, 195.500000, ZIP, 4176, 18, 232.000000, N, 62, 
trial0000011, 000450, SNPR, 510, 4, 127.500000, SZIP, 391, 2, 195.500000, ZIP, 3797, 18, 210.944444, N, 148, 
trial0000012, 000450, SNPR, 435, 4, 108.750000, SZIP, 783, 2, 391.500000, ZIP, 4131, 18, 229.500000, 164, N, 
trial0000013, 000450, SNPR, 454, 4, 113.500000, SZIP, 329, 2, 164.500000, ZIP, 3557, 18, 197.611111, 131, N, 
trial0000014, 000450, SNPR, 556, 4, 139.000000, SZIP, 501, 2, 250.500000, ZIP, 4639, 18, 257.722222, N, 65, 
trial0000015, 000450, SNPR, 483, 4, 120.750000, SZIP, 332, 2, 166.000000, ZIP, 4095, 18, 227.500000, N, 103, 
trial0000016, 000450, SNPR, 544, 4, 136.000000, SZIP, 412, 2, 206.000000, ZIP, 4232, 18, 235.111111, 161, 296, 
trial0000017, 000450, SNPR, 590, 4, 147.500000, SZIP, 277, 2, 138.500000, ZIP, 3588, 18, 199.333333, 169, 173, 
trial0000018, 000450, SNPR, 421, 4, 105.250000, SZIP, 470, 2, 235.000000, ZIP, 4856, 18, 269.777778, 148, 197, 
trial0000019, 000450, SNPR, 685, 4, 171.250000, SZIP, 755, 2, 377.500000, ZIP, 4483, 18, 249.055556, 79, 741, 
trial0000020, 000450, SNPR, 564, 4, 141.000000, SZIP, 528, 2, 264.000000, ZIP, 4297, 18, 238.722222, 102, 599, 
trial0000021, 000450, SNPR, 373, 4, 93.250000, SZIP, 456, 2, 228.000000, ZIP, 4351, 18, 241.722222, 136, 590, 
trial0000022, 000450, SNPR, 324, 4, 81.000000, SZIP, 398, 2, 199.000000, ZIP, 5166, 18, 287.000000, 168, 236, 
trial0000023, 000450, SNPR, 436, 4, 109.000000, SZIP, 572, 2, 286.000000, ZIP, 4980, 18, 276.666667, N, 218, 
trial0000024, 000450, SNPR, 520, 4, 130.000000, SZIP, 418, 2, 209.000000, ZIP, 5100, 18, 283.333333, N, 143, 
trial0000025, 000450, SNPR, 465, 4, 116.250000, SZIP, 677, 2, 338.500000, ZIP, 4434, 18, 246.333333, 164, 414, 
trial0000026, 000450, SNPR, 741, 4, 185.250000, SZIP, 515, 2, 257.500000, ZIP, 4052, 18, 225.111111, 86, 92, 
trial0000027, 000450, SNPR, 593, 4, 148.250000, SZIP, 475, 2, 237.500000, ZIP, 4086, 18, 227.000000, 122, N, 
trial0000028, 000450, SNPR, 459, 4, 114.750000, SZIP, 411, 2, 205.500000, ZIP, 3686, 18, 204.777778, 77, 463, 
trial0000029, 000450, SNPR, 579, 4, 144.750000, SZIP, 467, 2, 233.500000, ZIP, 4733, 18, 262.944444, 160, 193, 
trial0000030, 000450, SNPR, 425, 4, 106.250000, SZIP, 406, 2, 203.000000, ZIP, 4392, 18, 244.000000, 155, N, 
trial0000031, 000450, SNPR, 476, 4, 119.000000, SZIP, 503, 2, 251.500000, ZIP, 3779, 18, 209.944444, 166, 180, 
trial0000032, 000450, SNPR, 574, 4, 143.500000, SZIP, 380, 2, 190.000000, ZIP, 4480, 18, 248.888889, N, 34, 
trial0000033, 000450, SNPR, 561, 4, 140.250000, SZIP, 459, 2, 229.500000, ZIP, 4717, 18, 262.055556, 159, 273, 
trial0000034, 000450, SNPR, 491, 4, 122.750000, SZIP, 597, 2, 298.500000, ZIP, 3795, 18, 210.833333, N, 32, 
trial0000035, 000450, SNPR, 316, 4, 79.000000, SZIP, 461, 2, 230.500000, ZIP, 5088, 18, 282.666667, 154, 815, 
trial0000036, 000450, SNPR, 695, 4, 173.750000, SZIP, 271, 2, 135.500000, ZIP, 4531, 18, 251.722222, N, 453, 
trial0000037, 000450, SNPR, 549, 4, 137.250000, SZIP, 595, 2, 297.500000, ZIP, 4580, 18, 254.444444, 86, N, 
trial0000038, 000450, SNPR, 543, 4, 135.750000, SZIP, 638, 2, 319.000000, ZIP, 3885, 18, 215.833333, 160, 210, 
trial0000039, 000450, SNPR, 690, 4, 172.500000, SZIP, 582, 2, 291.000000, ZIP, 4421, 18, 245.611111, 21, 43, 
trial0000040, 000450, SNPR, 571, 4, 142.750000, SZIP, 552, 2, 276.000000, ZIP, 4063, 18, 225.722222, 160, N, 
trial0000041, 000450, SNPR, 658, 4, 164.500000, SZIP, 381, 2, 190.500000, ZIP, 3845, 18, 213.611111, 146, 169, 
trial0000042, 000450, SNPR, 623, 4, 155.750000, SZIP, 557, 2, 278.500000, ZIP, 4176, 18, 232.000000, 162, N, 
trial0000043, 000450, SNPR, 553, 4, 138.250000, SZIP, 459, 2, 229.500000, ZIP, 4736, 18, 263.111111, N, 143, 
trial0000044, 000450, SNPR, 576, 4, 144.000000, SZIP, 710, 2, 355.000000, ZIP, 4979, 18, 276.611111, 68, 128, 
trial0000045, 000450, SNPR, 554, 4, 138.500000, SZIP, 674, 2, 337.000000, ZIP, 4231, 18, 235.055556, 99, 237, 
trial0000046, 000450, SNPR, 476, 4, 119.000000, SZIP, 397, 2, 198.500000, ZIP, 3669, 18, 203.833333, 168, 177, 
trial0000047, 000450, SNPR, 619, 4, 154.750000, SZIP, 576, 2, 288.000000, ZIP, 4424, 18, 245.777778, N, 31, 
trial0000048, 000450, SNPR, 571, 4, 142.750000, SZIP, 453, 2, 226.500000, ZIP, 4484, 18, 249.111111, 1, 66, 
trial0000049, 000450, SNPR, 609, 4, 152.250000, SZIP, 525, 2, 262.500000, ZIP, 3784, 18, 210.222222, 81, N, 
trial0000050, 000450, SNPR, 496, 4, 124.000000, SZIP, 515, 2, 257.500000, ZIP, 4776, 18, 265.333333, 156, 851, 
trial0000001, 000450, SNPR, 947, 6, 157.833333, SZIP, 453, 2, 226.500000, ZIP, 3477, 16, 217.312500, N, 213, 
trial0000002, 000450, SNPR, 993, 6, 165.500000, SZIP, 502, 2, 251.000000, ZIP, 3376, 16, 211.000000, N, 45, 
trial0000003, 000450, SNPR, 834, 6, 139.000000, SZIP, 567, 2, 283.500000, ZIP, 3693, 16, 230.812500, 147, 319, 
trial0000004, 000450, SNPR, 1081, 6, 180.166667, SZIP, 828, 2, 414.000000, ZIP, 3850, 16, 240.625000, N, 42, 
trial0000005, 000450, SNPR, 623, 6, 103.833333, SZIP, 413, 2, 206.500000, ZIP, 4299, 16, 268.687500, 165, 174, 
trial0000006, 000450, SNPR, 880, 6, 146.666667, SZIP, 538, 2, 269.000000, ZIP, 4497, 16, 281.062500, N, N, 
trial0000007, 000450, SNPR, 725, 6, 120.833333, SZIP, 727, 2, 363.500000, ZIP, 4204, 16, 262.750000, 158, N, 
trial0000008, 000450, SNPR, 652, 6, 108.666667, SZIP, 478, 2, 239.000000, ZIP, 3638, 16, 227.375000, 91, 94, 
trial0000009, 000450, SNPR, 963, 6, 160.500000, SZIP, 359, 2, 179.500000, ZIP, 3382, 16, 211.375000, 152, 507, 
trial0000010, 000450, SNPR, 589, 6, 98.166667, SZIP, 473, 2, 236.500000, ZIP, 4635, 16, 289.687500, 163, 623, 
trial0000011, 000450, SNPR, 815, 6, 135.833333, SZIP, 513, 2, 256.500000, ZIP, 4213, 16, 263.312500, N, 200, 
trial0000012, 000450, SNPR, 918, 6, 153.000000, SZIP, 780, 2, 390.000000, ZIP, 3871, 16, 241.937500, N, N, 
trial0000013, 000450, SNPR, 627, 6, 104.500000, SZIP, 337, 2, 168.500000, ZIP, 4116, 16, 257.250000, 120, 547, 
trial0000014, 000450, SNPR, 677, 6, 112.833333, SZIP, 417, 2, 208.500000, ZIP, 4598, 16, 287.375000, N, 31, 
trial0000015, 000450, SNPR, 768, 6, 128.000000, SZIP, 590, 2, 295.000000, ZIP, 4046, 16, 252.875000, 1, 64, 
trial0000016, 000450, SNPR, 573, 6, 95.500000, SZIP, 724, 2, 362.000000, ZIP, 4825, 16, 301.562500, N, 94, 
trial0000017, 000450, SNPR, 1007, 6, 167.833333, SZIP, 354, 2, 177.000000, ZIP, 3754, 16, 234.625000, 40, N, 
trial0000018, 000450, SNPR, 831, 6, 138.500000, SZIP, 502, 2, 251.000000, ZIP, 4072, 16, 254.500000, 166, 274, 
trial0000019, 000450, SNPR, 822, 6, 137.000000, SZIP, 635, 2, 317.500000, ZIP, 4153, 16, 259.562500, 161, 373, 
trial0000020, 000450, SNPR, 873, 6, 145.500000, SZIP, 406, 2, 203.000000, ZIP, 3101, 16, 193.812500, 159, 753, 
trial0000021, 000450, SNPR, 800, 6, 133.333333, SZIP, 566, 2, 283.000000, ZIP, 3377, 16, 211.062500, 162, 217, 
trial0000022, 000450, SNPR, 948, 6, 158.000000, SZIP, 602, 2, 301.000000, ZIP, 3792, 16, 237.000000, N, 84, 
trial0000023, 000450, SNPR, 772, 6, 128.666667, SZIP, 269, 2, 134.500000, ZIP, 3974, 16, 248.375000, 139, 628, 
trial0000024, 000450, SNPR, 671, 6, 111.833333, SZIP, 672, 2, 336.000000, ZIP, 4035, 16, 252.187500, 114, 209, 
trial0000025, 000450, SNPR, 763, 6, 127.166667, SZIP, 422, 2, 211.000000, ZIP, 3499, 16, 218.687500, 130, 308, 
trial0000026, 000450, SNPR, 337, 6, 56.166667, SZIP, 513, 2, 256.500000, ZIP, 3968, 16, 248.000000, 73, 201, 
trial0000027, 000450, SNPR, 631, 6, 105.166667, SZIP, 400, 2, 200.000000, ZIP, 4936, 16, 308.500000, 164, 874, 
trial0000028, 000450, SNPR, 737, 6, 122.833333, SZIP, 616, 2, 308.000000, ZIP, 3890, 16, 243.125000, 117, N, 
trial0000029, 000450, SNPR, 545, 6, 90.833333, SZIP, 436, 2, 218.000000, ZIP, 4081, 16, 255.062500, 97, 783, 
trial0000030, 000450, SNPR, 988, 6, 164.666667, SZIP, 611, 2, 305.500000, ZIP, 3789, 16, 236.812500, N, 189, 
trial0000031, 000450, SNPR, 937, 6, 156.166667, SZIP, 309, 2, 154.500000, ZIP, 3519, 16, 219.937500, N, 153, 
trial0000032, 000450, SNPR, 751, 6, 125.166667, SZIP, 586, 2, 293.000000, ZIP, 4028, 16, 251.750000, 113, 170, 
trial0000033, 000450, SNPR, 835, 6, 139.166667, SZIP, 382, 2, 191.000000, ZIP, 4217, 16, 263.562500, 131, 428, 
trial0000034, 000450, SNPR, 642, 6, 107.000000, SZIP, 587, 2, 293.500000, ZIP, 4124, 16, 257.750000, N, 38, 
trial0000035, 000450, SNPR, 1001, 6, 166.833333, SZIP, 510, 2, 255.000000, ZIP, 3621, 16, 226.312500, 160, 1000, 
trial0000036, 000450, SNPR, 688, 6, 114.666667, SZIP, 596, 2, 298.000000, ZIP, 3943, 16, 246.437500, 96, 304, 
trial0000037, 000450, SNPR, 718, 6, 119.666667, SZIP, 308, 2, 154.000000, ZIP, 4098, 16, 256.125000, 162, 452, 
trial0000038, 000450, SNPR, 860, 6, 143.333333, SZIP, 296, 2, 148.000000, ZIP, 3551, 16, 221.937500, 66, 1000, 
trial0000039, 000450, SNPR, 720, 6, 120.000000, SZIP, 700, 2, 350.000000, ZIP, 3995, 16, 249.687500, N, 182, 
trial0000040, 000450, SNPR, 853, 6, 142.166667, SZIP, 285, 2, 142.500000, ZIP, 3463, 16, 216.437500, 67, 79, 
trial0000041, 000450, SNPR, 888, 6, 148.000000, SZIP, 373, 2, 186.500000, ZIP, 3523, 16, 220.187500, N, 149, 
trial0000042, 000450, SNPR, 882, 6, 147.000000, SZIP, 615, 2, 307.500000, ZIP, 3671, 16, 229.437500, N, 111, 
trial0000043, 000450, SNPR, 887, 6, 147.833333, SZIP, 474, 2, 237.000000, ZIP, 3674, 16, 229.625000, 159, 309, 
trial0000044, 000450, SNPR, 652, 6, 108.666667, SZIP, 457, 2, 228.500000, ZIP, 4274, 16, 267.125000, N, 41, 
trial0000045, 000450, SNPR, 788, 6, 131.333333, SZIP, 590, 2, 295.000000, ZIP, 3719, 16, 232.437500, 1, 296, 
trial0000046, 000450, SNPR, 1047, 6, 174.500000, SZIP, 527, 2, 263.500000, ZIP, 2373, 16, 148.312500, 161, 297, 
trial0000047, 000450, SNPR, 794, 6, 132.333333, SZIP, 467, 2, 233.500000, ZIP, 3305, 16, 206.562500, N, 138, 
trial0000048, 000450, SNPR, 912, 6, 152.000000, SZIP, 508, 2, 254.000000, ZIP, 4004, 16, 250.250000, 129, 281, 
trial0000049, 000450, SNPR, 787, 6, 131.166667, SZIP, 444, 2, 222.000000, ZIP, 4334, 16, 270.875000, 130, 162, 
trial0000050, 000450, SNPR, 830, 6, 138.333333, SZIP, 491, 2, 245.500000, ZIP, 3899, 16, 243.687500, 159, 302, 
trial0000001, 000450, SNPR, 1084, 8, 135.500000, SZIP, 235, 2, 117.500000, ZIP, 3569, 14, 254.928571, 160, 172, 
trial0000002, 000450, SNPR, 1090, 8, 136.250000, SZIP, 299, 2, 149.500000, ZIP, 3518, 14, 251.285714, 125, 305, 
trial0000003, 000450, SNPR, 1145, 8, 143.125000, SZIP, 421, 2, 210.500000, ZIP, 3052, 14, 218.000000, N, 255, 
trial0000004, 000450, SNPR, 1393, 8, 174.125000, SZIP, 554, 2, 277.000000, ZIP, 2948, 14, 210.571429, N, 231, 
trial0000005, 000450, SNPR, 776, 8, 97.000000, SZIP, 550, 2, 275.000000, ZIP, 3620, 14, 258.571429, 157, 308, 
trial0000006, 000450, SNPR, 673, 8, 84.125000, SZIP, 236, 2, 118.000000, ZIP, 3851, 14, 275.071429, 161, 464, 
trial0000007, 000450, SNPR, 1150, 8, 143.750000, SZIP, 627, 2, 313.500000, ZIP, 3414, 14, 243.857143, 86, 152, 
trial0000008, 000450, SNPR, 905, 8, 113.125000, SZIP, 527, 2, 263.500000, ZIP, 3569, 14, 254.928571, N, 35, 
trial0000009, 000450, SNPR, 969, 8, 121.125000, SZIP, 401, 2, 200.500000, ZIP, 3784, 14, 270.285714, 158, 267, 
trial0000010, 000450, SNPR, 1311, 8, 163.875000, SZIP, 584, 2, 292.000000, ZIP, 2867, 14, 204.785714, 161, N, 
trial0000011, 000450, SNPR, 773, 8, 96.625000, SZIP, 309, 2, 154.500000, ZIP, 3611, 14, 257.928571, 167, 574, 
trial0000012, 000450, SNPR, 826, 8, 103.250000, SZIP, 705, 2, 352.500000, ZIP, 3751, 14, 267.928571, 121, 125, 
trial0000013, 000450, SNPR, 921, 8, 115.125000, SZIP, 504, 2, 252.000000, ZIP, 3923, 14, 280.214286, N, 36, 
trial0000014, 000450, SNPR, 1192, 8, 149.000000, SZIP, 617, 2, 308.500000, ZIP, 3330, 14, 237.857143, N, 71, 
trial0000015, 000450, SNPR, 1046, 8, 130.750000, SZIP, 444, 2, 222.000000, ZIP, 3169, 14, 226.357143, N, 429, 
trial0000016, 000450, SNPR, 890, 8, 111.250000, SZIP, 621, 2, 310.500000, ZIP, 3464, 14, 247.428571, 167, 194, 
trial0000017, 000450, SNPR, 1033, 8, 129.125000, SZIP, 372, 2, 186.000000, ZIP, 3350, 14, 239.285714, 99, 517, 
trial0000018, 000450, SNPR, 1211, 8, 151.375000, SZIP, 506, 2, 253.000000, ZIP, 3252, 14, 232.285714, N, 32, 
trial0000019, 000450, SNPR, 922, 8, 115.250000, SZIP, 583, 2, 291.500000, ZIP, 3691, 14, 263.642857, 148, 478, 
trial0000020, 000450, SNPR, 1009, 8, 126.125000, SZIP, 578, 2, 289.000000, ZIP, 3781, 14, 270.071429, N, 37, 
trial0000021, 000450, SNPR, 1114, 8, 139.250000, SZIP, 740, 2, 370.000000, ZIP, 3814, 14, 272.428571, N, 132, 
trial0000022, 000450, SNPR, 759, 8, 94.875000, SZIP, 509, 2, 254.500000, ZIP, 3290, 14, 235.000000, 167, 563, 
trial0000023, 000450, SNPR, 866, 8, 108.250000, SZIP, 339, 2, 169.500000, ZIP, 3260, 14, 232.857143, 167, 334, 
trial0000024, 000450, SNPR, 1139, 8, 142.375000, SZIP, 504, 2, 252.000000, ZIP, 4104, 14, 293.142857, N, 195, 
trial0000025, 000450, SNPR, 1041, 8, 130.125000, SZIP, 372, 2, 186.000000, ZIP, 3451, 14, 246.500000, 152, 582, 
trial0000026, 000450, SNPR, 1122, 8, 140.250000, SZIP, 530, 2, 265.000000, ZIP, 3909, 14, 279.214286, N, 99, 
trial0000027, 000450, SNPR, 932, 8, 116.500000, SZIP, 769, 2, 384.500000, ZIP, 3190, 14, 227.857143, 96, 129, 
trial0000028, 000450, SNPR, 792, 8, 99.000000, SZIP, 293, 2, 146.500000, ZIP, 3961, 14, 282.928571, 165, 446, 
trial0000029, 000450, SNPR, 1181, 8, 147.625000, SZIP, 469, 2, 234.500000, ZIP, 3419, 14, 244.214286, N, 174, 
trial0000030, 000450, SNPR, 1050, 8, 131.250000, SZIP, 372, 2, 186.000000, ZIP, 2862, 14, 204.428571, 157, 274, 
trial0000031, 000450, SNPR, 1036, 8, 129.500000, SZIP, 712, 2, 356.000000, ZIP, 3581, 14, 255.785714, N, 34, 
trial0000032, 000450, SNPR, 907, 8, 113.375000, SZIP, 426, 2, 213.000000, ZIP, 3575, 14, 255.357143, 166, 458, 
trial0000033, 000450, SNPR, 951, 8, 118.875000, SZIP, 600, 2, 300.000000, ZIP, 2937, 14, 209.785714, 1, 32, 
trial0000034, 000450, SNPR, 1058, 8, 132.250000, SZIP, 573, 2, 286.500000, ZIP, 2999, 14, 214.214286, 110, 156, 
trial0000035, 000450, SNPR, 1162, 8, 145.250000, SZIP, 353, 2, 176.500000, ZIP, 3240, 14, 231.428571, 20, 165, 
trial0000036, 000450, SNPR, 956, 8, 119.500000, SZIP, 503, 2, 251.500000, ZIP, 3300, 14, 235.714286, 134, 346, 
trial0000037, 000450, SNPR, 1149, 8, 143.625000, SZIP, 398, 2, 199.000000, ZIP, 3376, 14, 241.142857, 163, 1000, 
trial0000038, 000450, SNPR, 1000, 8, 125.000000, SZIP, 325, 2, 162.500000, ZIP, 3388, 14, 242.000000, 107, 143, 
trial0000039, 000450, SNPR, 995, 8, 124.375000, SZIP, 468, 2, 234.000000, ZIP, 3101, 14, 221.500000, N, 211, 
trial0000040, 000450, SNPR, 1063, 8, 132.875000, SZIP, 439, 2, 219.500000, ZIP, 3968, 14, 283.428571, N, N, 
trial0000041, 000450, SNPR, 1044, 8, 130.500000, SZIP, 410, 2, 205.000000, ZIP, 3700, 14, 264.285714, 159, N, 
trial0000042, 000450, SNPR, 811, 8, 101.375000, SZIP, 523, 2, 261.500000, ZIP, 3577, 14, 255.500000, N, 36, 
trial0000043, 000450, SNPR, 1157, 8, 144.625000, SZIP, 315, 2, 157.500000, ZIP, 3290, 14, 235.000000, N, 33, 
trial0000044, 000450, SNPR, 713, 8, 89.125000, SZIP, 652, 2, 326.000000, ZIP, 3191, 14, 227.928571, 164, 212, 
trial0000045, 000450, SNPR, 952, 8, 119.000000, SZIP, 586, 2, 293.000000, ZIP, 3331, 14, 237.928571, 162, 170, 
trial0000046, 000450, SNPR, 639, 8, 79.875000, SZIP, 687, 2, 343.500000, ZIP, 3496, 14, 249.714286, 164, 370, 
trial0000047, 000450, SNPR, 809, 8, 101.125000, SZIP, 606, 2, 303.000000, ZIP, 3412, 14, 243.714286, 167, 187, 
trial0000048, 000450, SNPR, 989, 8, 123.625000, SZIP, 580, 2, 290.000000, ZIP, 3625, 14, 258.928571, 7, 32, 
trial0000049, 000450, SNPR, 896, 8, 112.000000, SZIP, 475, 2, 237.500000, ZIP, 3904, 14, 278.857143, 159, 465, 
