trial0000023, 000450, SNPR, 413, 8, 51.625000, SZIP, 236, 2, 118.000000, ZIP, 1400, 14, 100.000000, 162, 176, 
trial0000024, 000450, SNPR, 363, 8, 45.375000, SZIP, 237, 2, 118.500000, ZIP, 1512, 14, 108.000000, 168, 173, 
trial0000025, 000450, SNPR, 450, 8, 56.250000, SZIP, 166, 2, 83.000000, ZIP, 1562, 14, 111.571429, 126, 172, 
trial0000026, 000450, SNPR, 389, 8, 48.625000, SZIP, 188, 2, 94.000000, ZIP, 1766, 14, 126.142857, 122, 138, 
trial0000027, 000450, SNPR, 326, 8, 40.750000, SZIP, 246, 2, 123.000000, ZIP, 1417, 14, 101.214286, 163, 207, 
trial0000028, 000450, SNPR, 347, 8, 43.375000, SZIP, 243, 2, 121.500000, ZIP, 1658, 14, 118.428571, 133, 147, 
trial0000029, 000450, SNPR, 348, 8, 43.500000, SZIP, 302, 2, 151.000000, ZIP, 1529, 14, 109.214286, 128, 143, 
trial0000030, 000450, SNPR, 275, 8, 34.375000, SZIP, 280, 2, 140.000000, ZIP, 1786, 14, 127.571429, 110, 138, 
trial0000031, 000450, SNPR, 409, 8, 51.125000, SZIP, 237, 2, 118.500000, ZIP, 1758, 14, 125.571429, 115, 148, 
trial0000032, 000450, SNPR, 462, 8, 57.750000, SZIP, 267, 2, 133.500000, ZIP, 1550, 14, 110.714286, N, 146, 
trial0000033, 000450, SNPR, 452, 8, 56.500000, SZIP, 242, 2, 121.000000, ZIP, 1510, 14, 107.857143, 109, 141, 
trial0000034, 000450, SNPR, 285, 8, 35.625000, SZIP, 246, 2, 123.000000, ZIP, 1692, 14, 120.857143, 128, 145, 
trial0000035, 000450, SNPR, 325, 8, 40.625000, SZIP, 310, 2, 155.000000, ZIP, 1706, 14, 121.857143, 113, 138, 
trial0000036, 000450, SNPR, 278, 8, 34.750000, SZIP, 219, 2, 109.500000, ZIP, 1781, 14, 127.214286, 128, 152, 
trial0000037, 000450, SNPR, 296, 8, 37.000000, SZIP, 188, 2, 94.000000, ZIP, 1589, 14, 113.500000, 162, 165, 
trial0000038, 000450, SNPR, 214, 8, 26.750000, SZIP, 240, 2, 120.000000, ZIP, 1251, 14, 89.357143, 108, 145, 
trial0000039, 000450, SNPR, 404, 8, 50.500000, SZIP, 177, 2, 88.500000, ZIP, 1591, 14, 113.642857, 126, 153, 
trial0000040, 000450, SNPR, 320, 8, 40.000000, SZIP, 185, 2, 92.500000, ZIP, 1578, 14, 112.714286, N, 216, 
trial0000041, 000450, SNPR, 275, 8, 34.375000, SZIP, 258, 2, 129.000000, ZIP, 1812, 14, 129.428571, 165, 207, 
trial0000042, 000450, SNPR, 286, 8, 35.750000, SZIP, 206, 2, 103.000000, ZIP, 1728, 14, 123.428571, 123, 152, 
trial0000043, 000450, SNPR, 354, 8, 44.250000, SZIP, 252, 2, 126.000000, ZIP, 1482, 14, 105.857143, 157, 186, 
trial0000044, 000450, SNPR, 322, 8, 40.250000, SZIP, 177, 2, 88.500000, ZIP, 1921, 14, 137.214286, 141, 153, 
trial0000045, 000450, SNPR, 427, 8, 53.375000, SZIP, 137, 2, 68.500000, ZIP, 1762, 14, 125.857143, 140, 146, 
trial0000046, 000450, SNPR, 283, 8, 35.375000, SZIP, 188, 2, 94.000000, ZIP, 1802, 14, 128.714286, 123, 150, 
trial0000047, 000450, SNPR, 338, 8, 42.250000, SZIP, 318, 2, 159.000000, ZIP, 1615, 14, 115.357143, 165, 170, 
trial0000048, 000450, SNPR, 377, 8, 47.125000, SZIP, 186, 2, 93.000000, ZIP, 1721, 14, 122.928571, 138, 146, 
trial0000049, 000450, SNPR, 319, 8, 39.875000, SZIP, 221, 2, 110.500000, ZIP, 1782, 14, 127.285714, 119, 143, 
trial0000050, 000450, SNPR, 305, 8, 38.125000, SZIP, 206, 2, 103.000000, ZIP, 1593, 14, 113.785714, 148, 155, 
