trial0000001, 000450, SNPR, 22, 2, 11.000000, ZIP, 1643, 14, 117.357143, 150, 176, 
trial0000046, 000450, SNPR, 240, 4, 60.000000, ZIP, 1288, 12, 107.333333, 153, 173, 
trial0000047, 000450, SNPR, 159, 4, 39.750000, ZIP, 1249, 12, 104.083333, 143, 149, 
trial0000048, 000450, SNPR, 145, 4, 36.250000, ZIP, 934, 12, 77.833333, 163, 188, 
trial0000049, 000450, SNPR, 259, 4, 64.750000, ZIP, 1532, 12, 127.666667, 112, 166, 
trial0000050, 000450, SNPR, 221, 4, 55.250000, ZIP, 1549, 12, 129.083333, 167, 724, 
trial0000001, 000450, SNPR, 231, 6, 38.500000, ZIP, 1020, 10, 102.000000, 143, 169, 
trial0000002, 000450, SNPR, 238, 6, 39.666667, ZIP, 1182, 10, 118.200000, N, 148, 
trial0000003, 000450, SNPR, 206, 6, 34.333333, ZIP, 1252, 10, 125.200000, 139, 148, 
trial0000004, 000450, SNPR, 258, 6, 43.000000, ZIP, 849, 10, 84.900000, 151, 166, 
trial0000005, 000450, SNPR, 307, 6, 51.166667, ZIP, 1077, 10, 107.700000, 129, 190, 
trial0000006, 000450, SNPR, 260, 6, 43.333333, ZIP, 1075, 10, 107.500000, 166, 193, 
trial0000007, 000450, SNPR, 270, 6, 45.000000, ZIP, 1118, 10, 111.800000, 108, 191, 
trial0000008, 000450, SNPR, 284, 6, 47.333333, ZIP, 1222, 10, 122.200000, 132, 142, 
trial0000009, 000450, SNPR, 286, 6, 47.666667, ZIP, 877, 10, 87.700000, 142, 189, 
trial0000010, 000450, SNPR, 198, 6, 33.000000, ZIP, 1112, 10, 111.200000, 164, 176, 
trial0000011, 000450, SNPR, 170, 6, 28.333333, ZIP, 1150, 10, 115.000000, 131, 146, 
trial0000012, 000450, SNPR, 293, 6, 48.833333, ZIP, 978, 10, 97.800000, 147, 148, 
trial0000013, 000450, SNPR, 237, 6, 39.500000, ZIP, 1174, 10, 117.400000, 138, 162, 
trial0000014, 000450, SNPR, 309, 6, 51.500000, ZIP, 1206, 10, 120.600000, 130, 250, 
trial0000015, 000450, SNPR, 288, 6, 48.000000, ZIP, 1172, 10, 117.200000, 162, 181, 
trial0000016, 000450, SNPR, 200, 6, 33.333333, ZIP, 1215, 10, 121.500000, 115, 149, 
trial0000017, 000450, SNPR, 212, 6, 35.333333, ZIP, 862, 10, 86.200000, 145, 168, 
trial0000018, 000450, SNPR, 248, 6, 41.333333, ZIP, 1071, 10, 107.100000, 141, 148, 
trial0000019, 000450, SNPR, 283, 6, 47.166667, ZIP, 1136, 10, 113.600000, 114, 148, 
trial0000020, 000450, SNPR, 206, 6, 34.333333, ZIP, 913, 10, 91.300000, 152, 162, 
trial0000021, 000450, SNPR, 306, 6, 51.000000, ZIP, 1295, 10, 129.500000, 127, 195, 
trial0000022, 000450, SNPR, 201, 6, 33.500000, ZIP, 1182, 10, 118.200000, 160, 188, 
trial0000023, 000450, SNPR, 233, 6, 38.833333, ZIP, 1162, 10, 116.200000, 133, 143, 
trial0000024, 000450, SNPR, 287, 6, 47.833333, ZIP, 1060, 10, 106.000000, 123, 155, 
trial0000025, 000450, SNPR, 196, 6, 32.666667, ZIP, 1036, 10, 103.600000, 147, 148, 
trial0000026, 000450, SNPR, 245, 6, 40.833333, ZIP, 1298, 10, 129.800000, 147, 156, 
trial0000027, 000450, SNPR, 283, 6, 47.166667, ZIP, 1030, 10, 103.000000, 110, 162, 
trial0000028, 000450, SNPR, 258, 6, 43.000000, ZIP, 911, 10, 91.100000, N, 157, 
trial0000029, 000450, SNPR, 252, 6, 42.000000, ZIP, 1031, 10, 103.100000, 167, 169, 
trial0000030, 000450, SNPR, 233, 6, 38.833333, ZIP, 1183, 10, 118.300000, 110, 147, 
trial0000031, 000450, SNPR, 223, 6, 37.166667, ZIP, 1036, 10, 103.600000, 99, 144, 
trial0000032, 000450, SNPR, 254, 6, 42.333333, ZIP, 1079, 10, 107.900000, N, 164, 
trial0000033, 000450, SNPR, 169, 6, 28.166667, ZIP, 1009, 10, 100.900000, 141, 148, 
trial0000034, 000450, SNPR, 207, 6, 34.500000, ZIP, 955, 10, 95.500000, 167, 169, 
trial0000035, 000450, SNPR, 169, 6, 28.166667, ZIP, 1005, 10, 100.500000, 168, 189, 
trial0000036, 000450, SNPR, 180, 6, 30.000000, ZIP, 994, 10, 99.400000, 163, N, 
trial0000037, 000450, SNPR, 371, 6, 61.833333, ZIP, 1170, 10, 117.000000, 157, 162, 
trial0000038, 000450, SNPR, 284, 6, 47.333333, ZIP, 999, 10, 99.900000, 112, 148, 
trial0000039, 000450, SNPR, 243, 6, 40.500000, ZIP, 1005, 10, 100.500000, 129, 141, 
trial0000040, 000450, SNPR, 277, 6, 46.166667, ZIP, 1099, 10, 109.900000, 144, 153, 
trial0000041, 000450, SNPR, 160, 6, 26.666667, ZIP, 1200, 10, 120.000000, 133, 154, 
trial0000042, 000450, SNPR, 316, 6, 52.666667, ZIP, 1066, 10, 106.600000, 115, 142, 
trial0000043, 000450, SNPR, 162, 6, 27.000000, ZIP, 974, 10, 97.400000, 127, 148, 
trial0000044, 000450, SNPR, 283, 6, 47.166667, ZIP, 1143, 10, 114.300000, 110, 138, 
trial0000045, 000450, SNPR, 276, 6, 46.000000, ZIP, 1020, 10, 102.000000, 163, 342, 
trial0000046, 000450, SNPR, 263, 6, 43.833333, ZIP, 875, 10, 87.500000, 168, 172, 
trial0000047, 000450, SNPR, 215, 6, 35.833333, ZIP, 1140, 10, 114.000000, N, 148, 
trial0000048, 000450, SNPR, 299, 6, 49.833333, ZIP, 962, 10, 96.200000, 129, 150, 
trial0000049, 000450, SNPR, 258, 6, 43.000000, ZIP, 1180, 10, 118.000000, N, 171, 
trial0000050, 000450, SNPR, 312, 6, 52.000000, ZIP, 1142, 10, 114.200000, 145, 170, 
trial0000001, 000450, SNPR, 313, 8, 39.125000, ZIP, 900, 8, 112.500000, 156, 163, 
trial0000002, 000450, SNPR, 362, 8, 45.250000, ZIP, 578, 8, 72.250000, 160, 167, 
trial0000003, 000450, SNPR, 329, 8, 41.125000, ZIP, 959, 8, 119.875000, 123, 147, 
trial0000004, 000450, SNPR, 351, 8, 43.875000, ZIP, 895, 8, 111.875000, 137, 143, 
trial0000005, 000450, SNPR, 269, 8, 33.625000, ZIP, 1016, 8, 127.000000, 114, 172, 
trial0000006, 000450, SNPR, 366, 8, 45.750000, ZIP, 790, 8, 98.750000, 155, 174, 
trial0000007, 000450, SNPR, 248, 8, 31.000000, ZIP, 760, 8, 95.000000, 154, 186, 
trial0000008, 000450, SNPR, 241, 8, 30.125000, ZIP, 754, 8, 94.250000, 143, 147, 
trial0000009, 000450, SNPR, 333, 8, 41.625000, ZIP, 840, 8, 105.000000, N, 184, 
trial0000010, 000450, SNPR, 222, 8, 27.750000, ZIP, 793, 8, 99.125000, 169, N, 
trial0000011, 000450, SNPR, 363, 8, 45.375000, ZIP, 903, 8, 112.875000, N, 149, 
trial0000012, 000450, SNPR, 333, 8, 41.625000, ZIP, 802, 8, 100.250000, 138, 148, 
trial0000013, 000450, SNPR, 334, 8, 41.750000, ZIP, 815, 8, 101.875000, 116, 187, 
trial0000014, 000450, SNPR, 323, 8, 40.375000, ZIP, 799, 8, 99.875000, 1, 137, 
trial0000015, 000450, SNPR, 314, 8, 39.250000, ZIP, 719, 8, 89.875000, 163, 170, 
trial0000016, 000450, SNPR, 403, 8, 50.375000, ZIP, 831, 8, 103.875000, 111, 147, 
trial0000017, 000450, SNPR, 394, 8, 49.250000, ZIP, 756, 8, 94.500000, 160, 193, 
trial0000018, 000450, SNPR, 489, 8, 61.125000, ZIP, 870, 8, 108.750000, 111, 147, 
trial0000019, 000450, SNPR, 310, 8, 38.750000, ZIP, 722, 8, 90.250000, 131, 170, 
trial0000020, 000450, SNPR, 349, 8, 43.625000, ZIP, 937, 8, 117.125000, 160, 165, 
trial0000021, 000450, SNPR, 320, 8, 40.000000, ZIP, 928, 8, 116.000000, 137, N, 
trial0000022, 000450, SNPR, 306, 8, 38.250000, ZIP, 896, 8, 112.000000, 121, 148, 
trial0000023, 000450, SNPR, 334, 8, 41.750000, ZIP, 954, 8, 119.250000, 121, 183, 
trial0000024, 000450, SNPR, 365, 8, 45.625000, ZIP, 786, 8, 98.250000, N, 187, 
trial0000025, 000450, SNPR, 468, 8, 58.500000, ZIP, 982, 8, 122.750000, 106, 131, 
trial0000026, 000450, SNPR, 354, 8, 44.250000, ZIP, 732, 8, 91.500000, 161, 171, 
trial0000027, 000450, SNPR, 373, 8, 46.625000, ZIP, 790, 8, 98.750000, 113, 147, 
trial0000028, 000450, SNPR, 158, 8, 19.750000, ZIP, 868, 8, 108.500000, 141, 148, 
trial0000029, 000450, SNPR, 244, 8, 30.500000, ZIP, 809, 8, 101.125000, N, 152, 
trial0000030, 000450, SNPR, 336, 8, 42.000000, ZIP, 758, 8, 94.750000, 167, 200, 
trial0000031, 000450, SNPR, 311, 8, 38.875000, ZIP, 777, 8, 97.125000, 133, 138, 
trial0000032, 000450, SNPR, 334, 8, 41.750000, ZIP, 1099, 8, 137.375000, 167, 178, 
trial0000033, 000450, SNPR, 324, 8, 40.500000, ZIP, 832, 8, 104.000000, 162, 170, 
trial0000034, 000450, SNPR, 352, 8, 44.000000, ZIP, 748, 8, 93.500000, 140, 143, 
trial0000035, 000450, SNPR, 434, 8, 54.250000, ZIP, 979, 8, 122.375000, 114, 148, 
trial0000036, 000450, SNPR, 320, 8, 40.000000, ZIP, 602, 8, 75.250000, 147, 148, 
trial0000037, 000450, SNPR, 246, 8, 30.750000, ZIP, 1033, 8, 129.125000, 166, 208, 
trial0000038, 000450, SNPR, 323, 8, 40.375000, ZIP, 918, 8, 114.750000, 152, 163, 
trial0000039, 000450, SNPR, 252, 8, 31.500000, ZIP, 786, 8, 98.250000, N, 146, 
trial0000040, 000450, SNPR, 321, 8, 40.125000, ZIP, 945, 8, 118.125000, 130, 149, 
trial0000041, 000450, SNPR, 248, 8, 31.000000, ZIP, 773, 8, 96.625000, 110, 136, 
trial0000042, 000450, SNPR, 238, 8, 29.750000, ZIP, 897, 8, 112.125000, 164, 437, 
trial0000043, 000450, SNPR, 359, 8, 44.875000, ZIP, 724, 8, 90.500000, 107, 158, 
trial0000044, 000450, SNPR, 503, 8, 62.875000, ZIP, 927, 8, 115.875000, N, 142, 
trial0000045, 000450, SNPR, 376, 8, 47.000000, ZIP, 681, 8, 85.125000, 152, 236, 
trial0000046, 000450, SNPR, 231, 8, 28.875000, ZIP, 841, 8, 105.125000, 151, 183, 
trial0000047, 000450, SNPR, 272, 8, 34.000000, ZIP, 903, 8, 112.875000, 157, 160, 
trial0000048, 000450, SNPR, 419, 8, 52.375000, ZIP, 890, 8, 111.250000, 114, 159, 
trial0000049, 000450, SNPR, 282, 8, 35.250000, ZIP, 971, 8, 121.375000, N, 359, 
trial0000050, 000450, SNPR, 342, 8, 42.750000, ZIP, 783, 8, 97.875000, N, 215, 
trial0000001, 000450, SNPR, 360, 10, 36.000000, ZIP, 514, 6, 85.666667, 157, 223, 
trial0000002, 000450, SNPR, 337, 10, 33.700000, ZIP, 747, 6, 124.500000, 126, 138, 
trial0000003, 000450, SNPR, 431, 10, 43.100000, ZIP, 526, 6, 87.666667, 163, 166, 
trial0000004, 000450, SNPR, 459, 10, 45.900000, ZIP, 641, 6, 106.833333, 110, 221, 
trial0000005, 000450, SNPR, 417, 10, 41.700000, ZIP, 672, 6, 112.000000, 168, 523, 
trial0000006, 000450, SNPR, 446, 10, 44.600000, ZIP, 471, 6, 78.500000, 141, 148, 
trial0000007, 000450, SNPR, 362, 10, 36.200000, ZIP, 464, 6, 77.333333, 161, 173, 
trial0000008, 000450, SNPR, 462, 10, 46.200000, ZIP, 559, 6, 93.166667, 96, 147, 
trial0000009, 000450, SNPR, 239, 10, 23.900000, ZIP, 614, 6, 102.333333, 162, 226, 
trial0000010, 000450, SNPR, 350, 10, 35.000000, ZIP, 502, 6, 83.666667, 117, 211, 
trial0000011, 000450, SNPR, 504, 10, 50.400000, ZIP, 643, 6, 107.166667, 160, 196, 
trial0000012, 000450, SNPR, 311, 10, 31.100000, ZIP, 578, 6, 96.333333, 166, 176, 
trial0000013, 000450, SNPR, 457, 10, 45.700000, ZIP, 546, 6, 91.000000, 147, 192, 
trial0000014, 000450, SNPR, 424, 10, 42.400000, ZIP, 680, 6, 113.333333, 47, 165, 
trial0000015, 000450, SNPR, 421, 10, 42.100000, ZIP, 473, 6, 78.833333, 92, N, 
trial0000016, 000450, SNPR, 440, 10, 44.000000, ZIP, 634, 6, 105.666667, N, 136, 
trial0000017, 000450, SNPR, 358, 10, 35.800000, ZIP, 638, 6, 106.333333, 117, 136, 
trial0000018, 000450, SNPR, 294, 10, 29.400000, ZIP, 788, 6, 131.333333, 158, 200, 
trial0000019, 000450, SNPR, 330, 10, 33.000000, ZIP, 571, 6, 95.166667, 134, 197, 
trial0000020, 000450, SNPR, 313, 10, 31.300000, ZIP, 547, 6, 91.166667, 156, 1000, 
trial0000021, 000450, SNPR, 347, 10, 34.700000, ZIP, 481, 6, 80.166667, 121, 147, 
trial0000022, 000450, SNPR, 413, 10, 41.300000, ZIP, 433, 6, 72.166667, 137, 182, 
trial0000023, 000450, SNPR, 440, 10, 44.000000, ZIP, 591, 6, 98.500000, 126, 178, 
trial0000024, 000450, SNPR, 282, 10, 28.200000, ZIP, 686, 6, 114.333333, 103, 197, 
trial0000025, 000450, SNPR, 269, 10, 26.900000, ZIP, 649, 6, 108.166667, 140, 165, 
trial0000026, 000450, SNPR, 452, 10, 45.200000, ZIP, 704, 6, 117.333333, 107, 148, 
trial0000027, 000450, SNPR, 475, 10, 47.500000, ZIP, 657, 6, 109.500000, 136, 167, 
trial0000028, 000450, SNPR, 445, 10, 44.500000, ZIP, 716, 6, 119.333333, 120, 137, 
trial0000029, 000450, SNPR, 394, 10, 39.400000, ZIP, 604, 6, 100.666667, 111, 148, 
trial0000030, 000450, SNPR, 306, 10, 30.600000, ZIP, 620, 6, 103.333333, 122, 148, 
trial0000031, 000450, SNPR, 314, 10, 31.400000, ZIP, 636, 6, 106.000000, 160, 198, 
trial0000032, 000450, SNPR, 399, 10, 39.900000, ZIP, 631, 6, 105.166667, 1, 149, 
trial0000033, 000450, SNPR, 413, 10, 41.300000, ZIP, 336, 6, 56.000000, 139, 146, 
trial0000034, 000450, SNPR, 433, 10, 43.300000, ZIP, 570, 6, 95.000000, 110, 147, 
trial0000035, 000450, SNPR, 388, 10, 38.800000, ZIP, 558, 6, 93.000000, 153, 175, 
trial0000036, 000450, SNPR, 398, 10, 39.800000, ZIP, 456, 6, 76.000000, 104, 147, 
trial0000037, 000450, SNPR, 310, 10, 31.000000, ZIP, 514, 6, 85.666667, 97, 152, 
trial0000038, 000450, SNPR, 338, 10, 33.800000, ZIP, 694, 6, 115.666667, 163, 330, 
trial0000039, 000450, SNPR, 378, 10, 37.800000, ZIP, 501, 6, 83.500000, 169, 241, 
trial0000040, 000450, SNPR, 408, 10, 40.800000, ZIP, 722, 6, 120.333333, 140, 209, 
trial0000041, 000450, SNPR, 388, 10, 38.800000, ZIP, 479, 6, 79.833333, 158, 201, 
trial0000042, 000450, SNPR, 451, 10, 45.100000, ZIP, 630, 6, 105.000000, 157, 168, 
trial0000043, 000450, SNPR, 510, 10, 51.000000, ZIP, 688, 6, 114.666667, 107, 135, 
trial0000044, 000450, SNPR, 374, 10, 37.400000, ZIP, 474, 6, 79.000000, 135, 147, 
trial0000045, 000450, SNPR, 408, 10, 40.800000, ZIP, 664, 6, 110.666667, 152, 225, 
trial0000046, 000450, SNPR, 438, 10, 43.800000, ZIP, 519, 6, 86.500000, 133, 146, 
trial0000047, 000450, SNPR, 327, 10, 32.700000, ZIP, 580, 6, 96.666667, N, N, 
trial0000048, 000450, SNPR, 438, 10, 43.800000, ZIP, 598, 6, 99.666667, 111, 148, 
trial0000049, 000450, SNPR, 332, 10, 33.200000, ZIP, 537, 6, 89.500000, 1, 164, 
trial0000050, 000450, SNPR, 435, 10, 43.500000, ZIP, 544, 6, 90.666667, N, 174, 
trial0000001, 000450, SNPR, 519, 12, 43.250000, ZIP, 371, 4, 92.750000, N, 146, 
trial0000002, 000450, SNPR, 433, 12, 36.083333, ZIP, 333, 4, 83.250000, 142, 216, 
trial0000003, 000450, SNPR, 348, 12, 29.000000, ZIP, 370, 4, 92.500000, 110, 141, 
trial0000004, 000450, SNPR, 456, 12, 38.000000, ZIP, 363, 4, 90.750000, 1, 137, 
trial0000005, 000450, SNPR, 481, 12, 40.083333, ZIP, 407, 4, 101.750000, 127, 148, 
trial0000006, 000450, SNPR, 455, 12, 37.916667, ZIP, 255, 4, 63.750000, N, 171, 
trial0000007, 000450, SNPR, 340, 12, 28.333333, ZIP, 375, 4, 93.750000, 76, 145, 
trial0000008, 000450, SNPR, 567, 12, 47.250000, ZIP, 354, 4, 88.500000, 108, 148, 
trial0000009, 000450, SNPR, 586, 12, 48.833333, ZIP, 180, 4, 45.000000, N, 192, 
trial0000010, 000450, SNPR, 426, 12, 35.500000, ZIP, 321, 4, 80.250000, N, 149, 
trial0000011, 000450, SNPR, 501, 12, 41.750000, ZIP, 434, 4, 108.500000, 164, 213, 
trial0000012, 000450, SNPR, 490, 12, 40.833333, ZIP, 338, 4, 84.500000, 140, N, 
trial0000013, 000450, SNPR, 435, 12, 36.250000, ZIP, 262, 4, 65.500000, 113, 141, 
trial0000014, 000450, SNPR, 452, 12, 37.666667, ZIP, 321, 4, 80.250000, 142, 148, 
trial0000015, 000450, SNPR, 441, 12, 36.750000, ZIP, 310, 4, 77.500000, N, N, 
trial0000016, 000450, SNPR, 387, 12, 32.250000, ZIP, 391, 4, 97.750000, 111, 143, 
