trial0000059, 000600, GVWY, 283, 2, 141.500000, SHVR, 176, 2, 88.000000, ZIC, 516, 4, 129.000000, ZIP, 2909, 24, 121.208333, 105, 112, 
trial0000060, 000600, GVWY, 236, 2, 118.000000, SHVR, 308, 2, 154.000000, ZIC, 515, 4, 128.750000, ZIP, 2892, 24, 120.500000, 117, 128, 
trial0000061, 000600, GVWY, 320, 2, 160.000000, SHVR, 221, 2, 110.500000, ZIC, 503, 4, 125.750000, ZIP, 3018, 24, 125.750000, 119, 124, 
trial0000062, 000600, GVWY, 316, 2, 158.000000, SHVR, 236, 2, 118.000000, ZIC, 523, 4, 130.750000, ZIP, 2827, 24, 117.791667, 117, 122, 
trial0000063, 000600, GVWY, 291, 2, 145.500000, SHVR, 223, 2, 111.500000, ZIC, 556, 4, 139.000000, ZIP, 3037, 24, 126.541667, 113, 132, 
trial0000064, 000600, GVWY, 238, 2, 119.000000, SHVR, 256, 2, 128.000000, ZIC, 398, 4, 99.500000, ZIP, 2952, 24, 123.000000, 105, 115, 
trial0000065, 000600, GVWY, 221, 2, 110.500000, SHVR, 213, 2, 106.500000, ZIC, 352, 4, 88.000000, ZIP, 3330, 24, 138.750000, 105, 113, 
trial0000066, 000600, GVWY, 284, 2, 142.000000, SHVR, 282, 2, 141.000000, ZIC, 407, 4, 101.750000, ZIP, 2881, 24, 120.041667, 125, 128, 
trial0000067, 000600, GVWY, 208, 2, 104.000000, SHVR, 224, 2, 112.000000, ZIC, 339, 4, 84.750000, ZIP, 3314, 24, 138.083333, 105, 122, 
trial0000068, 000600, GVWY, 230, 2, 115.000000, SHVR, 292, 2, 146.000000, ZIC, 481, 4, 120.250000, ZIP, 2836, 24, 118.166667, 111, 119, 
trial0000069, 000600, GVWY, 321, 2, 160.500000, SHVR, 206, 2, 103.000000, ZIC, 411, 4, 102.750000, ZIP, 3124, 24, 130.166667, 123, 140, 
trial0000070, 000600, GVWY, 294, 2, 147.000000, SHVR, 163, 2, 81.500000, ZIC, 497, 4, 124.250000, ZIP, 3179, 24, 132.458333, 129, 138, 
trial0000071, 000600, GVWY, 316, 2, 158.000000, SHVR, 228, 2, 114.000000, ZIC, 376, 4, 94.000000, ZIP, 3154, 24, 131.416667, 110, 113, 
trial0000072, 000600, GVWY, 316, 2, 158.000000, SHVR, 297, 2, 148.500000, ZIC, 402, 4, 100.500000, ZIP, 3138, 24, 130.750000, 104, 127, 
trial0000073, 000600, GVWY, 319, 2, 159.500000, SHVR, 184, 2, 92.000000, ZIC, 408, 4, 102.000000, ZIP, 3005, 24, 125.208333, 118, 121, 
trial0000074, 000600, GVWY, 394, 2, 197.000000, SHVR, 197, 2, 98.500000, ZIC, 381, 4, 95.250000, ZIP, 3214, 24, 133.916667, 108, 131, 
trial0000075, 000600, GVWY, 356, 2, 178.000000, SHVR, 183, 2, 91.500000, ZIC, 474, 4, 118.500000, ZIP, 2953, 24, 123.041667, 119, 124, 
trial0000076, 000600, GVWY, 360, 2, 180.000000, SHVR, 224, 2, 112.000000, ZIC, 529, 4, 132.250000, ZIP, 3026, 24, 126.083333, 128, 143, 
trial0000077, 000600, GVWY, 291, 2, 145.500000, SHVR, 292, 2, 146.000000, ZIC, 395, 4, 98.750000, ZIP, 2774, 24, 115.583333, 112, 123, 
trial0000078, 000600, GVWY, 324, 2, 162.000000, SHVR, 231, 2, 115.500000, ZIC, 387, 4, 96.750000, ZIP, 3092, 24, 128.833333, 116, 128, 
trial0000079, 000600, GVWY, 224, 2, 112.000000, SHVR, 154, 2, 77.000000, ZIC, 475, 4, 118.750000, ZIP, 3031, 24, 126.291667, 116, 120, 
trial0000080, 000600, GVWY, 350, 2, 175.000000, SHVR, 167, 2, 83.500000, ZIC, 415, 4, 103.750000, ZIP, 3314, 24, 138.083333, 106, 111, 
trial0000081, 000600, GVWY, 214, 2, 107.000000, SHVR, 200, 2, 100.000000, ZIC, 461, 4, 115.250000, ZIP, 3429, 24, 142.875000, 106, 128, 
trial0000082, 000600, GVWY, 232, 2, 116.000000, SHVR, 147, 2, 73.500000, ZIC, 552, 4, 138.000000, ZIP, 3017, 24, 125.708333, 115, 123, 
trial0000083, 000600, GVWY, 327, 2, 163.500000, SHVR, 184, 2, 92.000000, ZIC, 347, 4, 86.750000, ZIP, 2985, 24, 124.375000, 109, 142, 
trial0000084, 000600, GVWY, 278, 2, 139.000000, SHVR, 261, 2, 130.500000, ZIC, 525, 4, 131.250000, ZIP, 3069, 24, 127.875000, 107, 110, 
trial0000085, 000600, GVWY, 366, 2, 183.000000, SHVR, 224, 2, 112.000000, ZIC, 403, 4, 100.750000, ZIP, 3068, 24, 127.833333, 116, 123, 
