trial0000027, 000450, SZIP, 962, 8, 120.250000, ZIP, 973, 8, 121.625000, 134, 139, 
trial0000028, 000450, SZIP, 963, 8, 120.375000, ZIP, 962, 8, 120.250000, 135, 147, 
trial0000029, 000450, SZIP, 943, 8, 117.875000, ZIP, 1017, 8, 127.125000, 130, 139, 
trial0000030, 000450, SZIP, 994, 8, 124.250000, ZIP, 1002, 8, 125.250000, 147, 148, 
trial0000031, 000450, SZIP, 1075, 8, 134.375000, ZIP, 1025, 8, 128.125000, 155, 172, 
trial0000032, 000450, SZIP, 1098, 8, 137.250000, ZIP, 942, 8, 117.750000, N, 147, 
trial0000033, 000450, SZIP, 880, 8, 110.000000, ZIP, 914, 8, 114.250000, 156, 159, 
trial0000034, 000450, SZIP, 1140, 8, 142.500000, ZIP, 986, 8, 123.250000, 113, 152, 
trial0000035, 000450, SZIP, 777, 8, 97.125000, ZIP, 960, 8, 120.000000, 168, 173, 
trial0000036, 000450, SZIP, 804, 8, 100.500000, ZIP, 872, 8, 109.000000, 140, 146, 
trial0000037, 000450, SZIP, 912, 8, 114.000000, ZIP, 769, 8, 96.125000, 165, 172, 
trial0000038, 000450, SZIP, 777, 8, 97.125000, ZIP, 741, 8, 92.625000, 157, 180, 
trial0000039, 000450, SZIP, 927, 8, 115.875000, ZIP, 862, 8, 107.750000, 126, 145, 
trial0000040, 000450, SZIP, 1101, 8, 137.625000, ZIP, 901, 8, 112.625000, 160, 188, 
trial0000041, 000450, SZIP, 912, 8, 114.000000, ZIP, 1144, 8, 143.000000, 139, 148, 
trial0000042, 000450, SZIP, 1011, 8, 126.375000, ZIP, 1003, 8, 125.375000, 129, 142, 
trial0000043, 000450, SZIP, 958, 8, 119.750000, ZIP, 973, 8, 121.625000, 113, 149, 
trial0000044, 000450, SZIP, 1102, 8, 137.750000, ZIP, 783, 8, 97.875000, 147, 203, 
trial0000045, 000450, SZIP, 870, 8, 108.750000, ZIP, 840, 8, 105.000000, 165, 184, 
trial0000046, 000450, SZIP, 688, 8, 86.000000, ZIP, 840, 8, 105.000000, 155, 335, 
trial0000047, 000450, SZIP, 1005, 8, 125.625000, ZIP, 1023, 8, 127.875000, N, 142, 
trial0000048, 000450, SZIP, 1111, 8, 138.875000, ZIP, 948, 8, 118.500000, 146, 147, 
trial0000049, 000450, SZIP, 1093, 8, 136.625000, ZIP, 960, 8, 120.000000, 138, 148, 
trial0000050, 000450, SZIP, 931, 8, 116.375000, ZIP, 1044, 8, 130.500000, 159, 163, 
trial0000001, 000450, SZIP, 1046, 10, 104.600000, ZIP, 679, 6, 113.166667, 92, 143, 
trial0000002, 000450, SZIP, 1333, 10, 133.300000, ZIP, 668, 6, 111.333333, N, 147, 
trial0000003, 000450, SZIP, 842, 10, 84.200000, ZIP, 430, 6, 71.666667, 164, 192, 
trial0000004, 000450, SZIP, 1185, 10, 118.500000, ZIP, 704, 6, 117.333333, 134, 166, 
